Y,614,
Y,615,
Y,616,
Y,617,
Y,620,Sol Hight Cyl Hold Tray 01+02 Ch2
Y,621,Sol Hight Cyl Hold Tray 03+04 Ch2
Y,622,Sol Hight Cyl Split Tray 01+02 Ch2
Y,623,Sol Hight Cyl Split Tray 03+04 Ch2
Y,624,Sol Center Cyl Up/Down Tray Ch2
Y,625,Sol Hight Cyl Up/Down Tray Ch2
Y,626,Sol Hight Cyl Clamp Pull Tray Ch2
Y,627,Sol Hight Cyl  Center Tray Ch2
Y,630,Sol Hight Cyl Up/Down Out Tray Ch2
Y,631,
Y,632,
Y,633,
Y,634,
Y,635,
Y,636,
Y,637,
Y,640,
Y,641,
Y,642,
Y,643,
Y,644,
Y,645,
Y,646,
Y,647,
Y,650,
Y,651,
Y,652,
Y,653,
Y,654,
Y,655,
Y,656,
Y,657,
Y,660,Sol Cyl Up Down 03 Robot Ch2
Y,661,Sol Cyl Up Down 04 Robot Ch2
Y,662,Sol Cyl Up Down 05 Robot Ch2
Y,663,Sol Cyl Up Down 06 Robot Ch2
Y,664,Sol Cyl Up Down Frame Robot Ch2
Y,665,Send Signal Start Robot Ch2
Y,666,Send Signal Connecting Robot Ch2
Y,667,Send Signal Stop Robot Ch2
Y,670,Send Signal Pause Robot Ch2
Y,671,Send Signal Continue Robot Ch2
Y,672,Send Signal Reset Robot Ch2
Y,673,Sol Cyl Up Down 07 Robot Ch2
Y,674,Sol Cyl Up Down 08 Robot Ch2
Y,675,Sol Cyl Up Down 09 Robot Ch2
Y,676,
Y,677,
Y,700,
Y,701,
Y,702,
Y,703,
Y,704,
Y,705,
Y,706,
Y,707,
Y,710,
Y,711,
Y,712,
Y,713,
Y,714,
Y,715,
Y,716,
Y,717,
Y,720,
Y,721,
Y,722,
Y,723,
Y,724,
Y,725,
Y,726,
Y,727,
Y,730,
Y,731,
Y,732,
Y,733,
Y,734,
Y,735,
Y,736,
Y,737,
Y,740,
Y,741,
Y,742,
Y,743,
Y,744,
Y,745,
Y,746,Go_Home Ch1
Y,747,Maual_Mode Ch1
Y,750,
Y,751,Pick_Panel Ch1
Y,752,Pick_Panel_InPos_Re Ch1
Y,753,Pick_Panel_Wait Ch1
Y,754,Pick_Panel_Wait_InPos_Re Ch1
Y,755,
Y,756,Place_Panel Ch1
Y,757,Place_Panel_InPos_Re Ch1
Y,760,Place_Panel_Wait
Y,761,Place_Panel_Wait_InPos_Re Ch1
Y,762,
Y,763,PCB_Pick Ch1
Y,764,PCB_Pick_InPos_Re Ch1
Y,765,PCB_Pick_Wait Ch1
Y,766,PCB_Pick_Wait_InPos_Re Ch1
Y,767,
Y,770,Place_NG Ch1
Y,771,Place_NG_Inpos_Re Ch1
Y,772,
Y,773,PCB_Place Ch1
Y,774,PCB_Place_InPos_Re Ch1
Y,775,PCB_Place_Wait Ch1
Y,776,PCB_Place_Wait_InPos_Re Ch1
Y,777,Pos Up Z Ch1
Y,1000,Pos Up Z Inpos Re Ch1
Y,1001,Hand_Work_Com_Ch1
Y,1002,
Y,1003,
Y,1004,
Y,1005,
Y,1006,
Y,1007,
Y,1010,
Y,1011,
Y,1012,
Y,1013,
Y,1014,
Y,1015,
Y,1016,
Y,1017,
Y,1020,
Y,1021,
Y,1022,
Y,1023,
Y,1024,
Y,1025,
Y,1026,
Y,1027,
Y,1030,
Y,1031,
Y,1032,
Y,1033,
Y,1034,
Y,1035,
Y,1036,
Y,1037,
Y,1040,
Y,1041,
Y,1042,
Y,1043,
Y,1044,
Y,1045,
Y,1046,
Y,1047,
Y,1050,
Y,1051,
Y,1052,
Y,1053,
Y,1054,
Y,1055,
Y,1056,
Y,1057,
Y,1060,
Y,1061,
Y,1062,
Y,1063,
Y,1064,
Y,1065,
Y,1066,
Y,1067,
Y,1070,
Y,1071,
Y,1072,
Y,1073,
Y,1074,
Y,1075,
Y,1076,
Y,1077,
Y,1110,
Y,1111,
Y,1112,
Y,1113,
Y,1114,
Y,1115,
Y,1116,
Y,1117,
Y,1120,
Y,1121,
Y,1122,
Y,1123,
Y,1124,
Y,1125,
Y,1126,
Y,1127,
Y,1130,
Y,1131,
Y,1132,
Y,1133,
Y,1134,
Y,1135,
Y,1136,
Y,1137,
Y,1140,
Y,1141,
Y,1142,
Y,1143,
Y,1144,
Y,1145,
Y,1146,Go_Home Ch2
Y,1147,Maual_Mode Ch2
Y,1150,
Y,1151,Pick_Panel Ch2
Y,1152,Pick_Panel_InPos_Re Ch2
Y,1153,Pick_Panel_Wait Ch2
Y,1154,Pick_Panel_Wait_InPos_Re Ch2
Y,1155,
Y,1156,Place_Panel Ch2
Y,1157,Place_Panel_InPos_Re Ch2
Y,1160,Place_Panel_Wait
Y,1161,Place_Panel_Wait_InPos_Re Ch2
Y,1162,
Y,1163,PCB_Pick Ch2
Y,1164,PCB_Pick_InPos_Re Ch2
Y,1165,PCB_Pick_Wait Ch2
Y,1166,PCB_Pick_Wait_InPos_Re Ch2
Y,1167,
Y,1170,Place_NG Ch2
Y,1171,Place_NG_Inpos_Re Ch2
Y,1172,
Y,1173,PCB_Place Ch2
Y,1174,PCB_Place_InPos_Re Ch2
Y,1175,PCB_Place_Wait Ch2
Y,1176,PCB_Place_Wait_InPos_Re Ch2
Y,1177,
Y,1200,
Y,1201,Hand_Work_Com_Ch2
Y,1202,
Y,1203,
Y,1204,
Y,1205,
Y,1206,
Y,1207,
Y,1210,
Y,1211,
Y,1212,
Y,1213,
Y,1214,
Y,1215,
Y,1216,
Y,1217,
Y,1220,
Y,1221,
